"locality_id","latitude","longitude"
"L4389072",10.3384079,76.9342964
"L4389077",10.329904,76.934528
"L4388910",10.290162,76.985538
"L4388907",10.28362,76.982477
"L3127251",10.8663502,76.645174
"L4493880",15.69433,74.37378
"L4493933",15.6952,74.38372
"L4493950",15.69734,74.3882
"L4493908",15.69312,74.37912
"L4494135",15.68525,74.42301
"L4515927",15.6869227,74.3658328
"L4494013",15.69607,74.39695
"L4494034",15.6965,74.40098
"L4494121",15.68672,74.41572
"L4494126",15.684,74.41901
"L4494050",15.69671,74.40522
"L4494422",15.62346,74.35069
"L4493991",15.69586,74.39236
"L4494106",15.69085,74.41425
"L4494163",15.68131,74.426441
"L4504389",15.40707,74.26337
"L4504358",15.40445,74.27205
"L4504224",15.39293,74.29425
"L4504331",15.40118,74.27821
"L4502630",15.38661,74.30222
"L4504289",15.399,74.28063
"L4503107",15.3884,74.29881
"L4504279",15.39846,74.2834
"L4504418",15.6804152,74.1892764
"L4504436",15.74467,74.20665
"L4504397",15.40683,74.26182
"L4504345",15.4027,74.27512
"L4504232",15.39476,74.29173
"L4504257",15.39641,74.289
"L4504382",15.40826,74.26637
"L4504271",15.39732,74.28591
"L4504211",15.39071,74.29647
"L4493838",15.69562,74.37906
"L4494070",15.6957,74.41027
"L4507276",11.609078,76.209366
"L4526225",10.1372148,77.0593681
"L3287331",11.47125,76.05189
"L4524176",11.670608,76.279391
"L4531818",15.54007,74.389
"L4531836",15.61234,74.40099
"L4531851",15.63822,74.40267
"L4531943",15.53883,74.42835
"L4531955",15.51787,74.43332
"L4531949",15.52158,74.4334
"L4531946",15.53421,74.43251
"L4531932",15.055068,74.42357
"L4531928",15.59774,74.46488
"L4531869",15.66194,74.40859
"L4531866",15.65396,74.40748
"L4531853",15.64709,74.4054
"L4531846",15.61973,74.40105
"L4531827",15.6192,74.40096
"L4531923",15.60648,74.45719
"L4546497",10.3083432,76.8506527
"L4555383",15.33449,74.30756
"L4555311",15.33551,74.25484
"L4555303",15.54459,74.34808
"L4555295",15.55617,74.31954
"L4555288",15.594755,74.382208
"L4555278",15.59821,74.330647
"L4555263",15.581497,74.316425
"L4555268",15.589856,74.32252
"L4555254",15.562693,74.321276
"L4555248",15.555258,74.32754
"L2514950",11.55,75.9166667
"L4579150",10.3053724,76.8815313
"L4440133",10.1746744,76.7834341
"L4378425",10.1692034,76.7731614
"L4584531",10.3758549,76.9904028
"L9221703",13.5095569,75.0964954
"L4581157",15.57425,74.28661
"L4581175",15.563261,74.267476
"L4581178",15.55417,74.31055
"L4581186",15.51308,74.357
"L4581203",15.51669,74.34334
"L4581207",15.52445,74.33079
"L4581209",15.52721,74.3258
"L4581212",15.5214,74.32842
"L4581213",15.54776,74.37753
"L4581218",15.54966,74.3833
"L4581224",15.55619,74.38208
"L4462869",10.5499849,76.2861684
"L4175797",11.5394279,76.6474626
"L3879931",10.3607688,76.9910288
"L3141039",10.371668,76.9262695
"L4594830",10.3537358,77.2224163
"L4066661",11.367743,76.8976416
"L4607087",12.566323,75.783906
"L3082960",12.494606,75.8233774
"L4437951",15.412678,74.327561
"L4635399",15.55102,74.2027
"L4635417",15.54886,74.31751
"L4635560",15.54535,74.34737
"L2514960",11.6166667,76.1666667
"L4635426",15.53817,74.35596
"L4635427",15.53108,74.36451
"L4635430",15.53261,74.38816
"L4635436",15.55829,74.42581
"L4635442",15.55166,74.42896
"L4635460",15.55216,74.35136
"L4635564",15.55196,74.34229
"L4635574",15.54722,74.34728
"L4646871",13.4416406,75.2670014
"L4587992",11.3566843,76.7983845
"L4641098",11.3656491,76.7988539
"L4639242",15.56214,74.35635
"L4640877",15.55101,74.34754
"L4639250",15.5576,74.35554
"L4641007",15.55761,74.35554
"L4640998",15.57416,74.39186
"L4640972",15.5950391,74.3959621
"L4640949",15.5187,74.35542
"L4640941",15.51122,74.357974
"L4640935",15.55219,74.34269
"L4640929",15.55138,74.35019
"L3916706",9.4436643,76.9421482
"L4643960",13.4186903,75.1845717
"L4643966",13.4201228,75.2486336
"L4654562",15.1670702,74.6325584
"L2669129",11.5899396,76.1552525
"L3118656",12.3122887,77.2722745
"L3955585",12.3669156,75.9037042
"L3955608",12.3985629,75.6357837
"L3719990",14.2311173,74.8122007
"L2567187",15.286415,74.53228
"L2386799",11.6655179,76.629467
"L3287632",11.5307195,76.6424596
"L3302910",11.3082127,76.5722179
"L3302914",11.3401723,76.6111636
"L4659028",12.7085962,77.5675267
"L4673159",12.622958,77.639971
"L4388793",10.296752,76.877842
"L4388791",10.289935,76.87529
"L4388789",10.2867283,76.8761766
"L4388785",10.281196,76.875454
"L4388783",10.280035,76.882295
"L4388781",10.278685,76.888201
"L4388778",10.279993,76.895578
"L4388771",10.279467,76.902217
"L5536836",10.2773705,76.9082497
"L4388950",10.274144,76.902465
"L5536827",10.2735848,76.9139054
"L5969749",10.272,76.921
"L4388958",10.277049,76.92769
"L4388960",10.280462,76.93334
"L4388961",10.286419,76.938406
"L4388967",10.289881,76.945417
"L4388970",10.297173,76.945628
"L4388974",10.304974,76.946359
"L4388976",10.312772,76.946888
"L4388980",10.320556,76.949081
"L4683777",10.0363741,77.0179947
"L4795061",10.2927204,77.1776944
"L3396314",11.5848485,75.9187535
"L4015001",10.1012685,76.7012751
"L4698037",10.3510745,76.955452
"L3322197",10.0878538,76.7285156
"L4606828",12.5551653,75.8623338
"L4607644",17.6817551,73.9945453
"L3805940",10.31111,76.88852
"L4701464",10.2924639,76.8052009
"L3233873",10.3023639,76.7555141
"L4701458",10.3099607,76.7061512
"L4697268",11.0687919,76.5354395
"L4703685",10.0548007,77.0714989
"L4703746",10.1497204,77.0822941
"L4701461",10.3838255,76.9966853
"L4707393",10.1519791,76.740607
"L4707412",10.1512564,76.731863
"L4707421",10.1296882,76.6866732
"L4707446",10.1163381,76.6739917
"L4707463",10.2929076,76.4776111
"L4074630",10.1366709,77.0573607
"L3648178",10.0976736,76.7158967
"L4706184",10.490745,76.980632
"L4722173",10.4175292,77.2622283
"L4711896",11.1162486,76.7477015
"L4740025",11.7441823,76.2319719
"L4741099",11.7157351,76.2606897
"L4719348",10.332203,76.8953061
"L4058936",9.1980655,76.9253956
"L2638393",12.685392,77.663362
"L4747959",10.3067859,76.8350744
"L2627815",11.5333161,76.024535
"L4768345",10.9822068,76.7363151
"L4768332",10.9780305,76.7353667
"L4758792",12.484599,77.9274631
"L4789445",11.0758253,76.3587356
"L4790015",10.6537334,76.3038898
"L4790155",11.5648404,76.037643
"L4792432",11.5472234,76.1537397
"L4792406",10.1245845,77.0546186
"L4792421",10.0942655,77.0596397
"L4792388",10.0357953,77.0121968
"L4792400",11.5500825,76.1550379
"L4792464",11.5490419,76.1568671
"L4792501",11.5774533,76.1116397
"L4793625",11.6358228,76.0873926
"L4793678",11.6423169,76.0852361
"L4792516",11.5510338,76.15621
"L4793319",11.5789143,76.1123639
"L4790091",10.6558,76.3318491
"L4797002",11.5686664,76.0178161
"L4796953",11.9227827,75.8041835
"L4794856",12.1276519,75.4016862
"L4794513",12.1273041,75.3961169
"L4794428",12.1319132,75.4010565
"L4794380",12.1314179,75.4055395
"L4797678",11.0104,76.489
"L4797758",11.0208,76.5104
"L4797811",11.0312,76.5208
"L4800417",13.1924126,75.3311352
"L4800236",13.1546305,75.3038654
"L4800724",13.213622,75.233727
"L4802102",10.8138424,76.7840213
"L4801992",11.5367115,76.0245109
"L4802528",11.5716935,76.0880899
"L4797139",11.6100814,76.0823017
"L4800464",11.604296,76.0792118
"L4800491",11.6058409,76.0779995
"L4792267",11.9527077,76.0610855
"L4802576",11.6296649,76.1054492
"L4801865",8.7098222,77.1284544
"L3513249",8.7090512,77.1296883
"L4807377",8.6927783,77.1053982
"L4807629",11.1185587,76.7467117
"L4807739",11.076717,76.701594
"L4808045",11.053656,76.739706
"L4808086",11.057217,76.693139
"L4808144",11.064675,76.675872
"L4811605",10.368568,76.6386884
"L4812262",10.2025549,76.5572298
"L4813835",11.1494,76.7231
"L4812088",11.7842293,75.656839
"L4811957",11.0596594,76.5424519
"L4812431",11.0491296,76.5872555
"L4814002",11.032204,76.598774
"L4814259",11.2236781,76.7155659
"L4814264",11.223394,76.7164886
"L4814266",11.2235729,76.7149115
"L4814258",11.2234045,76.7157698
"L4814251",11.2266807,76.7265868
"L4812160",11.2336238,76.7128207
"L4814459",11.1502,76.6616
"L4814211",10.4522099,76.4835548
"L4802197",11.6088269,76.0820784
"L4814746",11.6623657,76.0266995
"L4812547",11.7931302,76.1778474
"L4812758",11.7811573,76.1351466
"L4814662",11.6942641,76.079421
"L4814708",11.6846404,76.0768998
"L4815228",10.1286877,76.660533
"L2612147",12.7362145,77.5716734
"L4812327",10.9895,76.5416
"L4812469",11,76.5312
"L3492015",11.0604105,76.598525
"L4814088",11.0722876,76.6157126
"L4814247",11.060203,76.673281
"L4814467",11.037889,76.639222
"L4278765",11.0866068,76.6483068
"L4816597",11.140987,76.6494012
"L2578482",10.1387211,76.6594112
"L4818883",11.865167,76.1639965
"L4807212",11.5322852,76.0442305
"L4819180",11.61903,76.0134387
"L4819502",11.625866,76.2354586
"L3097051",11.541068,76.026549
"L4696982",10.04951,76.7577633
"L4821066",12.2846775,75.411948
"L4821082",12.2891433,75.4012191
"L4821115",12.2449013,75.3215575
"L4821135",12.2698119,75.3586042
"L4821124",11.6880444,76.0595083
"L4821150",12.2737538,75.3249264
"L4816523",10.4098195,76.4379358
"L4821481",12.2944895,75.4764819
"L4821131",12.2734183,75.4722977
"L4821116",12.289919,75.4672122
"L4821595",11.9118862,75.9956181
"L4821579",11.7530916,76.0961842
"L4821683",11.8665004,76.1665231
"L4821178",11.6566496,76.0238671
"L4821181",11.7003997,76.1061144
"L4821153",11.6853128,76.071589
"L4821732",11.639858,76.1423725
"L4825675",12.0043449,75.5825043
"L4827169",12.0025819,75.6017303
"L4827690",11.889357,75.8486223
"L4827726",11.9001914,75.8074236
"L4830273",10.503904,76.421597
"L4830360",10.4931288,76.3970804
"L4830369",15.6054296,74.1421473
"L4832423",12.0727277,75.4601955
"L4832957",12.1182181,75.3954889
"L4832903",12.1191127,75.3949079
"L4921640",8.5326501,77.1653831
"L4921642",8.5330533,77.1658123
"L4832236",11.8649255,76.0731125
"L4836195",12.1672188,75.4271078
"L4837862",12.0474734,75.4614059
"L4951797",11.8620591,75.7965338
"L4838273",11.846753,76.0731165
"L4830473",10.4944792,76.3918447
"L4830466",10.5142269,76.3984537
"L4830307",10.5092479,76.3972306
"L4951787",11.8449965,75.7778388
"L4951732",11.8475796,75.6749359
"L4842880",11.7932142,76.1570388
"L4842954",11.7953567,76.2109137
"L4842241",10.8434219,76.6085887
"L4842047",10.8503343,76.6090822
"L4842865",11.9786538,75.5946064
"L4846467",11.6715167,76.2403107
"L4846806",11.6488739,76.2217283
"L4846528",11.6717535,76.2540436
"L4846855",10.8489329,76.6701883
"L4846826",10.8379004,76.674968
"L4796984",11.9211871,75.8477426
"L4848032",11.1341923,76.6138673
"L4941219",11.8972519,75.8185816
"L4941201",11.912957,75.8284521
"L4844690",12.0574516,75.5483866
"L4846292",12.056864,75.5991983
"L4846311",12.068615,75.588212
"L4846323",12.0781833,75.6198835
"L4846338",12.063495,75.5194616
"L4848107",10.2858694,76.9836473
"L4848081",11.5571771,76.1936617
"L4846935",11.6534973,76.1013937
"L4846907",11.6540858,76.2571764
"L4846905",11.6629961,76.1793602
"L4846880",11.6605374,76.1807764
"L4849854",10.2692398,76.9669425
"L4849798",11.6572464,76.2119865
"L4849799",11.5873639,76.2552452
"L4849804",11.6676501,76.2511253
"L4849834",11.6082994,76.2646437
"L4849848",11.6644559,76.2552023
"L4306220",10.2718501,76.9629836
"L4849894",11.5602884,76.1934471
"L4849965",11.6462147,76.2600088
"L4849982",11.6050401,76.2569189
"L4848048",10.3258545,76.5812945
"L4848392",11.8353667,75.6380386
"L4846873",11.6718221,76.2461042
"L4850244",11.5706004,76.1873102
"L4850220",11.555969,76.1878252
"L4850198",11.5879217,76.2523699
"L4848037",11.1349081,76.6045547
"L4849741",11.1456874,76.5735269
"L4848683",11.1122955,76.5853071
"L4848656",11.0997463,76.5898561
"L4848707",11.1141905,76.5972161
"L4848726",11.1011781,76.5971518
"L4849689",11.1294762,76.5819597
"L4849737",11.1457295,76.583333
"L4849749",11.1320869,76.5757155
"L4851492",11.105239,76.642448
"L4851490",11.108707,76.641962
"L4851488",11.10564,76.636858
"L4851482",11.111274,76.639453
"L4851474",11.091196,76.648336
"L4851462",11.089571,76.655441
"L4851453",11.095053,76.619788
"L4851448",11.095684,76.618641
"L4851443",11.095584,76.615403
"L4851435",11.095232,76.623032
"L4851470",11.089485,76.646193
"L4849769",12.0999204,75.5472708
"L4849780",12.0864083,75.5346537
"L4849787",12.0294991,75.6305265
"L4849797",12.0533386,75.6605673
"L4849808",12.0549335,75.6390238
"L4851730",11.9800924,75.7685637
"L4851945",10.8502922,76.5773892
"L4853516",10.8179207,76.7322278
"L4855291",10.3301787,76.9599344
"L3905124",10.3048188,76.8177555
"L4853362",11.9865993,75.7925642
"L4951710",11.829025,75.6611574
"L4864246",10.8518095,76.8373275
"L4860178",10.2034074,76.5372634
"L4855534",11.464901,75.9445511
"L4867051",10.3473439,76.589663
"L4867013",10.3583203,76.6201329
"L4865514",10.3556184,76.6312265
"L4867114",10.3013236,76.762805
"L4867110",10.2992968,76.7462397
"L4865461",12.0665167,75.4836702
"L4865467",12.0456162,75.6609964
"L4865485",12.1603387,75.4843569
"L4865525",12.1609261,75.46453
"L4865539",12.1515705,75.5154061
"L4865560",12.1925562,75.485816
"L4865858",10.8797801,76.5480995
"L4867133",12.2227566,75.3913164
"L4867139",12.2138646,75.4021311
"L4867154",12.2292995,75.4235029
"L4867164",12.1905428,75.4207563
"L4867173",12.2237632,75.4609251
"L4867183",12.2395331,75.4937983
"L4867189",12.1923884,75.3654385
"L4867190",12.2117674,75.5052996
"L4867198",12.1843344,75.3589153
"L4867203",12.2064824,75.3565121
"L4842319",8.7970168,77.0151579
"L4867151",8.758909,77.0473552
"L4867218",11.8980183,75.7035792
"L4867287",11.02887,76.4517117
"L4867299",11.0333139,76.4523768
"L4867292",11.889588,75.6474137
"L4867232",11.8914646,75.6595822
"L4868510",9.9844181,76.7651757
"L4867231",12.1101589,75.5224872
"L4867248",12.1286208,75.5580854
"L4867433",12.1097393,75.5798006
"L4869805",10.8607026,76.6879606
"L4869856",10.8570779,76.7225504
"L4869965",10.8381954,76.7052126
"L2612302",12.0527511,76.1153412
"L4870137",11.9657766,76.0477495
"L2731847",10.3066581,77.2062117
"L4867121",10.3005636,76.7755079
"L4867826",10.9959904,76.511879
"L3231507",11.9378985,76.0538864
"L4872072",11.3744081,76.9924986
"L4639253",15.57417,74.39188
"L4872119",11.3565344,77.0018649
"L3847053",10.5096164,77.0254469
"L4869468",10.2902661,76.4790943
"L3896656",10.8194803,76.763792
"L4869673",12.135663,75.4125039
"L4869699",12.1401759,75.4187403
"L4869766",12.1401176,75.4124371
"L4853632",9.249731,76.8672811
"L4853691",9.2431595,76.8692356
"L4872418",9.4199778,76.881938
"L4869752",12.1453131,75.4129159
"L4874669",12.2377716,75.3243256
"L4875959",12.212858,75.3242826
"L4876097",11.0632324,76.3787985
"L4876161",11.0529976,76.3782406
"L4878287",11.6498827,76.3345957
"L4874032",11.6546742,76.1962795
"L4870176",11.6598859,76.1830616
"L4872768",11.617853,76.0496807
"L4812531",11.7672932,75.6515121
"L6425758",10.9999646,76.9105196
"L4880176",12.1005918,75.6070089
"L4880209",12.1228306,75.6332946
"L4880413",10.10581,76.71061
"L4880259",12.1490114,75.6281018
"L4880293",12.038733,75.5883837
"L4881763",10.07798,76.74452
"L4881775",10.058424,76.7576873
"L4882716",8.7131583,77.1253814
"L4882409",10.9202637,76.5570688
"L4884365",11.0275298,76.3790131
"L4884383",11.0473269,76.3727903
"L4878427",9.9837165,76.7677286
"L4884753",10.8204076,76.7640066
"L3250541",11.8489551,76.0664713
"L3231517",11.8572712,76.0183525
"L4406472",11.3590576,76.9317597
"L4406511",11.3383887,76.9372639
"L3757991",11.911726,76.00021
"L4887223",12.1995872,75.4502935
"L4887233",12.1993978,75.4568445
"L4887284",12.2007788,75.4607461
"L4887304",12.2037297,75.4550189
"L3076026",12.0903596,75.4984236
"L4865966",9.3107261,76.7944486
"L4884891",9.3406371,76.8092145
"L4884890",9.3402408,76.8176857
"L4884884",9.3592048,76.820451
"L4886622",10.45785,76.549503
"L4888535",12.0258054,75.7347465
"L4888543",12.0563604,75.7385015
"L4888551",12.0547236,75.7184386
"L4888566",12.0122057,75.777812
"L4888616",11.9609905,75.7779622
"L4890368",10.390373,76.514945
"L4888673",8.6619091,77.1432281
"L4888667",8.6651335,77.1407819
"L4832426",11.1193167,76.7509174
"L4890432",11.1348969,76.715169
"L4890454",11.0902862,76.7470765
"L4889385",12.1428912,75.4452218
"L4890576",12.1429128,75.4514133
"L4890581",12.1465767,75.4514418
"L4890588",12.1447887,75.4571063
"L4890757",12.1096587,75.4566607
"L4890781",12.1075384,75.4524205
"L4890790",12.1128418,75.4516537
"L4890601",12.1415427,75.4692094
"L4890608",12.144219,75.4737893
"L4890615",12.1387612,75.4692192
"L4890621",12.1368555,75.4754087
"L4890667",12.1156616,75.4326328
"L4890677",12.1056613,75.4275142
"L4890686",12.1093528,75.4403995
"L4890699",12.103732,75.4350062
"L4890773",12.1049712,75.4533452
"L4888914",10.5724502,76.6816092
"L4892559",11.1161851,76.6883469
"L4892596",11.108142,76.6612673
"L4896826",10.31455,76.71369
"L4896747",10.3471751,76.6384363
"L4897195",10.5366737,76.6204977
"L4897199",10.5119484,76.6382647
"L4899753",11.019779,76.4160919
"L4899769",11.0344112,76.4324856
"L4902534",10.5315573,76.4746284
"L4902552",10.511473,76.5173721
"L4902563",10.4977016,76.5119219
"L4902573",10.5501059,76.5727329
"L4902994",11.8158786,75.7290953
"L4903309",12.1540458,75.5820322
"L4903417",12.1908783,75.5354261
"L4903474",12.1930596,75.5352545
"L4903531",12.2233438,75.532937
"L4905363",10.2306334,76.470809
"L4905410",11.6783154,75.9738171
"L4905440",11.8675476,75.8924603
"L4905450",11.8846116,75.9282732
"L4905532",11.6724946,75.9438944
"L4905597",11.6541698,75.9954786
"L4906079",10.9204323,76.5231657
"L4907435",11.8436,75.6768429
"L4908121",11.8352205,75.7313991
"L4911399",10.4859861,76.5663815
"L4911438",10.472651,76.5601158
"L4911652",11.9199274,75.8997774
"L4908210",11.8304741,75.758307
"L4900698",11.6715279,76.2193036
"L4911637",11.9189197,75.8845854
"L4911613",11.9004434,75.8799505
"L4903414",11.6706874,76.2169111
"L4903491",11.6881075,76.206075
"L4905294",11.6960292,76.2043047
"L4905306",11.6882336,76.1660779
"L4905315",11.6924571,76.1659169
"L4905319",11.6901877,76.163637
"L4905330",11.7209905,76.1602736
"L4905338",11.7229444,76.1633098
"L4905358",11.7272094,76.161797
"L4908317",11.8322803,76.1556548
"L4905863",11.9591432,75.9594727
"L4905362",11.724247,76.1450708
"L4905375",11.7210325,76.1358762
"L4905381",11.7290583,76.1384726
"L4905385",11.6659381,76.1304259
"L4905390",11.6970532,75.9605885
"L4905407",11.6880444,76.1291385
"L4905419",11.6952307,76.1300933
"L4905425",11.6987187,76.1293101
"L4905435",11.6523513,75.9942341
"L4905633",11.7111575,76.2641931
"L4905673",11.6514798,76.334939
"L4905519",11.7392268,76.0828757
"L4912026",11.7352351,76.0607743
"L4913016",11.7676503,75.9936655
"L4912985",11.7209485,76.0179019
"L4912923",11.7105692,76.0154986
"L4912883",11.7235537,75.9727281
"L4912113",11.702837,75.9907043
"L4911868",12.0833869,75.7131815
"L4911923",12.0832191,75.7164431
"L4912020",12.0850655,75.745368
"L4913335",10.2283778,76.5248555
"L4913332",10.2280459,76.525054
"L4913326",10.2283683,76.5246034
"L4913318",10.2283838,76.525054
"L4913449",11.9506424,75.8424243
"L4913661",11.9523706,75.8488635
"L4913727",11.791965,75.6763562
"L4916493",12.1931225,75.5435157
"L4916448",11.9502585,75.9183168
"L4916499",11.866175,75.889864
"L4916501",12.0512402,75.7897425
"L4916517",12.0441053,75.7881975
"L4916530",12.0434337,75.7812452
"L4916553",12.027988,75.7934332
"L4916775",11.8382027,75.9146047
"L4917171",11.844923,75.8758736
"L4917070",12.1392778,75.6380796
"L4917279",11.8903649,75.8124447
"L4918932",11.8367746,75.7826185
"L4916867",11.8530712,75.7252729
"L4919057",11.8364806,75.769465
"L5042455",8.6757553,77.1017504
"L5042469",8.7980279,77.0136613
"L5042472",8.7970823,77.0157453
"L5042475",8.7670681,77.0252109
"L4910168",8.4864796,77.1735847
"L4910135",8.4409443,77.1952271
"L4910128",8.4449718,77.1942472
